timestamp,err_x_rel,err_y_rel,dist_px,aciertos,fallos,peso_v_x,peso_h_y
1772321699.3742187,0.2791666666666667,-0.771875,255.92577048824137,0,0,-0.0175,0.004791666666666668
1772321699.5591054,0.2833333333333333,-0.784375,260.0480724789169,0,0,-0.0175,0.004791666666666668
1772321699.7329206,0.2833333333333333,-0.771875,256.1893830743187,0,0,-0.0175,0.004791666666666668
1772321699.8980477,0.2833333333333333,-0.784375,260.0480724789169,0,0,-0.0175,0.004791666666666668
1772321700.0521657,0.3375,-0.78125,262.79459659589656,0,0,-0.0175,0.004791666666666668
1772321700.2144744,0.39166666666666666,-0.784375,268.0242526339734,0,0,-0.0175,0.004791666666666668
1772321700.3894825,0.4166666666666667,-0.7875,271.1162112452887,0,0,-0.0175,0.004791666666666668
1772321700.5601828,0.425,-0.76875,266.30809225406574,0,0,-0.0175,0.004791666666666668
1772321700.7129471,0.3958333333333333,-0.76875,263.7062759966095,0,0,-0.0175,0.004791666666666668
1772321700.8760846,0.35833333333333334,-0.75625,256.82678987987214,0,0,-0.0175,0.004791666666666668
1772321701.0372155,0.38333333333333336,-0.746875,256.09568524284043,0,0,-0.0175,0.004791666666666668
1772321701.1937132,0.375,-0.753125,257.25668115716644,0,0,-0.0175,0.004791666666666668
1772321701.3534448,0.4083333333333333,-0.75,259.2373429890069,0,0,-0.0175,0.004791666666666668
1772321701.533163,0.4083333333333333,-0.75,259.2373429890069,0,0,-0.0175,0.004791666666666668
1772321701.723541,0.45416666666666666,-0.75,263.592488512097,0,0,-0.0175,0.004791666666666668
1772321701.8995898,0.425,-0.746875,259.8557292037257,0,0,-0.0175,0.004791666666666668
1772321702.0838425,0.42083333333333334,-0.753125,261.30824709526485,0,0,-0.0175,0.004791666666666668
1772321702.2679336,0.5041666666666667,-0.7125,258.11818998280614,0,0,-0.0175,0.004791666666666668
1772321702.451723,0.5541666666666667,-0.690625,257.93410011086166,0,0,-0.0175,0.004791666666666668
1772321702.642852,0.5416666666666666,-0.603125,232.69937687926884,0,0,-0.0175,0.004791666666666668
1772321702.8562503,0.7541666666666667,-0.678125,282.57742301889584,0,0,-0.0175,0.004791666666666668
1772321703.0229044,0.9208333333333333,-0.684375,311.1301978272119,0,0,-0.0175,0.004791666666666668
1772321703.9901865,0.9583333333333334,-0.765625,336.04315199093105,0,0,-0.0175,0.004791666666666668
1772321704.2892158,0.4166666666666667,-0.803125,275.7698315624826,0,0,-0.0175,0.004791666666666668
1772321704.448534,0.38333333333333336,-0.715625,246.78938388836744,0,0,-0.0175,0.004791666666666668
1772321704.6045253,0.37916666666666665,-0.6875,238.07771840304585,0,0,-0.0175,0.004791666666666668
1772321704.773094,0.32916666666666666,-0.684375,232.81322986462774,0,0,-0.0175,0.004791666666666668
1772321704.9168918,0.2708333333333333,-0.703125,234.2007685726074,0,0,-0.0175,0.004791666666666668
1772321705.0664856,0.20416666666666666,-0.715625,234.18368858654523,0,0,-0.0175,0.004791666666666668
1772321705.2245202,0.22916666666666666,-0.75625,248.1713117989265,0,0,-0.0175,0.004791666666666668
1772321705.3828712,0.26666666666666666,-0.771875,255.15681452785068,0,0,-0.0175,0.004791666666666668
1772321705.5517428,0.35833333333333334,-0.80625,271.9558787744806,0,0,-0.0175,0.004791666666666668
1772321705.7072423,0.4666666666666667,-0.809375,282.17902119044925,0,0,-0.0175,0.004791666666666668
1772321705.9265687,0.5208333333333334,-0.83125,293.90644770062465,0,0,-0.0175,0.004791666666666668
1772321706.860886,0.4791666666666667,-0.85625,297.1548417912789,0,0,-0.0175,0.004791666666666668
1772321709.4828534,-0.3958333333333333,-0.746875,257.1886467167631,0,0,-0.0175,0.004791666666666668
1772321709.662988,-0.375,-0.746875,255.38402455909414,0,0,-0.0175,0.004791666666666668
1772321709.8784664,-0.3416666666666667,-0.75625,255.51516589040267,0,0,-0.0175,0.004791666666666668
1772321711.9980702,-0.05416666666666667,-0.853125,273.3093485411723,0,0,-0.0175,0.004791666666666668
1772321712.304978,0.09583333333333334,-0.890625,285.9265639985204,0,0,-0.0175,0.004791666666666668
1772322176.7892387,-0.19166666666666668,-0.796875,259.11580422660444,0,0,0.01125,-0.0006249999999999977
1772322177.0433002,-0.05416666666666667,-0.796875,255.3311575190149,0,0,0.01125,-0.0006249999999999977
1772322177.2178485,0.0125,-0.85,272.01654361453825,0,0,0.01125,-0.0006249999999999977
1772322177.3833032,0.041666666666666664,-0.8625,276.181100005051,0,0,0.01125,-0.0006249999999999977
1772322177.5471737,0.029166666666666667,-0.859375,275.0890764825096,0,0,0.01125,-0.0006249999999999977
1772322177.7217221,0.004166666666666667,-0.85625,274.00182481144174,0,0,0.01125,-0.0006249999999999977
1772322177.8833237,0.004166666666666667,-0.853125,273.00183149568795,0,0,0.01125,-0.0006249999999999977
1772322178.0668917,0.0,-0.85,272.0,0,0,0.01125,-0.0006249999999999977
1772322178.23435,0.004166666666666667,-0.859375,275.0018181758077,0,0,0.01125,-0.0006249999999999977
1772322178.5156531,0.0625,-0.859375,275.40878707840824,0,0,0.01125,-0.0006249999999999977
1772322178.8634958,0.05416666666666667,-0.884375,283.2984292226132,0,0,0.01125,-0.0006249999999999977
1772322179.1595182,0.0625,-0.8625,276.40730815229904,0,0,0.01125,-0.0006249999999999977
1772322179.3356895,0.0625,-0.853125,273.41177736154674,0,0,0.01125,-0.0006249999999999977
1772322179.6136937,0.020833333333333332,-0.803125,257.0486335306998,0,0,0.01125,-0.0006249999999999977
1772322179.792194,-0.125,-0.803125,258.74504826179765,0,0,0.01125,-0.0006249999999999977
1772322179.9460468,-0.19583333333333333,-0.8,260.2786967848118,0,0,0.01125,-0.0006249999999999977
1772322180.1246877,-0.325,-0.796875,266.6627083039546,0,0,0.01125,0.008750000000000003
1772322180.4337933,-0.48333333333333334,-0.796875,280.1446055165082,0,0,0.01125,0.008750000000000003
1772322180.6861818,-0.6041666666666666,-0.728125,274.4339629127561,0,0,0.01125,0.008750000000000003
1772322196.3144958,-0.14166666666666666,-0.95,305.8954069612684,0,0,0.01125,-0.0006249999999999977
1772322196.4793272,-0.08333333333333333,-0.853125,273.73162038756135,0,0,0.01125,-0.0006249999999999977
1772322196.6282356,-0.06666666666666667,-0.83125,266.48076853686837,0,0,0.01125,-0.0006249999999999977
1772322196.7847128,-0.08333333333333333,-0.846875,271.7370052090808,0,0,0.01125,-0.0006249999999999977
1772322196.9895978,-0.07916666666666666,-0.85,272.66279540854123,0,0,0.01125,-0.0006249999999999977
1772322197.189077,0.0125,-0.84375,270.0166661522951,0,0,0.01125,-0.0006249999999999977
1772322197.3322196,0.05,-0.84375,270.266535109325,0,0,0.01125,-0.0006249999999999977
1772322197.481044,0.058333333333333334,-0.85,272.360055808483,0,0,0.01125,-0.0006249999999999977
1772322197.6404154,0.12916666666666668,-0.859375,276.7417568781408,0,0,0.01125,-0.0006249999999999977
1772322197.8129144,0.12083333333333333,-0.85,273.5415873317986,0,0,0.01125,-0.0006249999999999977
1772322197.982397,0.17916666666666667,-0.85,275.3779221361074,0,0,0.01125,-0.0006249999999999977
1772322198.1464355,0.17916666666666667,-0.8625,279.32955446926843,0,0,0.01125,-0.0006249999999999977
1772322198.3102713,0.17083333333333334,-0.85,275.0727176584403,0,0,0.01125,-0.0006249999999999977
1772322198.465316,0.25,-0.878125,287.3343000757132,0,0,0.01125,-0.0006249999999999977
1772322198.6218498,0.25416666666666665,-0.878125,287.544779121444,0,0,0.01125,-0.0006249999999999977
1772322198.8019967,0.25,-0.878125,287.3343000757132,0,0,0.01125,-0.0006249999999999977
1772322198.957046,0.25,-0.88125,288.3123306416151,0,0,0.01125,-0.0006249999999999977
1772322199.1425912,0.24583333333333332,-0.88125,288.1058833137567,0,0,0.01125,-0.0006249999999999977
1772322199.3206365,0.24583333333333332,-0.88125,288.1058833137567,0,0,0.01125,-0.0006249999999999977
1772322199.4674957,0.24583333333333332,-0.8875,290.0637860885085,0,0,0.01125,-0.0006249999999999977
1772322199.608164,0.05416666666666667,-0.865625,277.3048863615641,0,0,0.01125,-0.0006249999999999977
1772322199.761475,0.008333333333333333,-0.8625,276.00724628168734,0,0,0.01125,0.0015625
1772322199.9259932,-0.016666666666666666,-0.878125,281.0284683088174,0,0,0.01125,0.0015625
1772322200.07402,-0.0375,-0.878125,281.1440911703463,0,0,0.01125,0.0015625
1772322200.2423158,-0.08333333333333333,-0.8625,276.72368890284764,0,0,0.01125,0.0015625
1772322200.41297,-0.075,-0.859375,275.5884612969128,0,0,0.01125,0.0015625
1772322200.577951,-0.0875,-0.85,272.8094573140748,0,0,0.01125,0.0015625
1772322200.733828,-0.058333333333333334,-0.803125,257.381040482783,0,0,0.01125,0.0015625
1772322200.875287,-0.058333333333333334,-0.79375,254.3855341799136,0,0,0.01125,0.0015625
1772322201.0640197,-0.05416666666666667,-0.8,256.3298656028985,0,0,0.00625,-0.0015625
1772322201.2475998,-0.0625,-0.715625,229.49074055394914,1,0,0.00625,-0.0015625
1772322201.4100618,-0.05,-0.6875,220.32702966272657,2,0,0.006235712890625,-0.0015436228434244793
1772322201.5702028,-0.05416666666666667,-0.6875,220.38375620721234,2,0,0.006235712890625,-0.0015436228434244793
1772322201.7202015,-0.05,-0.6875,220.32702966272657,2,0,0.006235712890625,-0.0015436228434244793
1772322201.8998377,-0.09166666666666666,-0.684375,220.10224896624752,2,0,0.006235712890625,-0.0015436228434244793
1772322202.09108,-0.175,-0.59375,194.58674158328466,3,0,0.006188670677459081,-0.0014954524569592874
1772322202.2695255,-0.175,-0.603125,197.51708786836647,3,1,0.0062582342120814215,-0.0017778086369912632
1772322202.4114828,-0.18333333333333332,-0.590625,194.05411616350733,4,1,0.006223013264321098,-0.0016477695857701818
1772322202.5763767,-0.17916666666666667,-0.590625,193.82982226685345,4,1,0.006223013264321098,-0.0016477695857701818
1772322202.7474298,-0.175,-0.596875,195.5632889885011,4,2,0.006289461227056893,-0.0019278702773494116
1772322202.9154775,-0.18333333333333332,-0.596875,196.0025510038071,4,2,0.006289461227056893,-0.0019278702773494116
1772322203.077868,-0.175,-0.6,196.5400722499104,4,2,0.006289461227056893,-0.0019278702773494116
1772322203.2434022,-0.17916666666666667,-0.59375,194.80503073586164,5,2,0.006256210390754151,-0.0018009581749951376
1772322203.4192777,-0.175,-0.534375,176.08236708995025,6,2,0.006223658159197575,-0.0016794614444288404
1772322203.5684404,-0.175,-0.534375,176.08236708995025,6,2,0.006223658159197575,-0.0016794614444288404
1772322203.7546208,-0.175,-0.53125,175.11139311878026,7,2,0.00619469446197578,-0.0015557591205919736
1772322203.9255416,-0.17916666666666667,-0.53125,175.35392781457733,7,2,0.00619469446197578,-0.0015557591205919736
1772322204.0682075,-0.175,-0.53125,175.11139311878026,7,2,0.00619469446197578,-0.0015557591205919736
1772322204.228236,-0.175,-0.534375,176.08236708995025,7,2,0.00619469446197578,-0.0015557591205919736
1772322204.3741355,-0.175,-0.540625,178.02527910383964,7,3,0.006253897175526611,-0.0018130726691911589
1772322204.5243154,-0.175,-0.534375,176.08236708995025,8,3,0.00622513244441519,-0.0016920158033376597
1772322204.7048454,-0.175,-0.5375,177.05366418123066,8,3,0.00622513244441519,-0.0016920158033376597
1772322204.8597283,-0.175,-0.5375,177.05366418123066,8,3,0.00622513244441519,-0.0016920158033376597
1772322205.0321815,-0.18333333333333332,-0.534375,176.57009939398006,8,3,0.00622513244441519,-0.0016920158033376597
1772322205.2040563,-0.17916666666666667,-0.5375,177.2935419015594,8,3,0.00622513244441519,-0.0016920158033376597
1772322205.3541343,-0.17916666666666667,-0.5375,177.2935419015594,8,3,0.00622513244441519,-0.0016920158033376597
1772322205.5004485,-0.17916666666666667,-0.540625,178.2638493918495,8,3,0.00622513244441519,-0.0016920158033376597
1772322205.656063,-0.17083333333333334,-0.5375,176.81911661356077,9,3,0.006196734715502639,-0.0015637440836683563
1772322205.8062546,-0.17083333333333334,-0.446875,148.7615541731129,10,3,0.00616732556640503,-0.0014608507027723283
1772322205.9524856,-0.17083333333333334,-0.440625,146.84004903295286,11,3,0.00614453815191874,-0.0013533999198653333
1772322206.1105957,-0.17083333333333334,-0.440625,146.84004903295286,11,3,0.00614453815191874,-0.0013533999198653333
1772322206.2615945,-0.17083333333333334,-0.4375,145.8800877433243,12,3,0.006121889408994068,-0.001244763674857794
1772322206.4061832,-0.16666666666666666,-0.440625,146.5639792036229,12,3,0.006121889408994068,-0.001244763674857794
1772322206.552326,-0.17083333333333334,-0.446875,148.7615541731129,12,4,0.006168500746188248,-0.0014638061986997888
1772322206.7014947,-0.17083333333333334,-0.44375,147.80054127099805,13,4,0.006145743257195608,-0.001355632560169151
1772322206.8543413,-0.175,-0.4375,146.1642911247477,14,4,0.006122315039549814,-0.001247154466844548
1772322207.024443,-0.17083333333333334,-0.4375,145.8800877433243,14,4,0.006122315039549814,-0.001247154466844548
1772322207.1923468,-0.17083333333333334,-0.446875,148.7615541731129,14,5,0.006167766523462842,-0.0014727227073599949
1772322207.3383288,-0.15,-0.453125,149.40214188558343,14,5,0.006167766523462842,-0.0014727227073599949
1772322207.4956915,-0.10416666666666667,-0.459375,149.11069713471264,14,5,0.006167766523462842,-0.0014727227073599949
1772322207.6809525,-0.0125,-0.490625,157.0286598045083,14,6,0.006171960448255155,-0.0015994960767668916
1772322207.829533,0.09166666666666666,-0.496875,160.51479682571323,14,7,0.006132333334307281,-0.001565957853051566
1772322207.9776783,0.19166666666666668,-0.5,166.48123017325406,14,8,0.006034104603285189,-0.0013561856423327475
1772322208.132185,0.2875,-0.521875,180.6931099959265,14,9,0.005867209281394666,-0.0009688303377964157
1772322208.3091881,0.3333333333333333,-0.50625,180.67650649710936,14,9,0.005867209281394666,-0.0009688303377964157
1772322208.45524,0.325,-0.50625,179.79988876526036,15,9,0.005977084328073661,-0.0012686454650009823
1772322208.6227958,0.2916666666666667,-0.49375,172.8120366178236,16,9,0.006077189976806074,-0.0015615792077367722
1772322208.7897775,0.25416666666666665,-0.49375,169.36646657470303,17,9,0.0061615877278197615,-0.001832940432453781
1772322208.9659026,0.23333333333333334,-0.503125,170.46113926640288,17,9,0.0061615877278197615,-0.001832940432453781
1772322209.1161842,0.21666666666666667,-0.459375,155.92626462530293,18,9,0.00623056209894197,-0.002045783413967748
1772322209.3152132,0.2708333333333333,-0.4125,147.13599151805107,19,9,0.006311263000047012,-0.0022262938033589283
1772322209.4646988,0.2875,-0.409375,148.06079832285116,19,9,0.006311263000047012,-0.0022262938033589283
1772322209.6343396,0.30416666666666664,-0.403125,148.22280526288793,19,9,0.006311263000047012,-0.0022262938033589283
1772322209.7983127,0.30416666666666664,-0.403125,148.22280526288793,19,9,0.006311263000047012,-0.0022262938033589283
1772322209.987843,0.2875,-0.396875,144.53373308677806,20,9,0.00640222974980465,-0.002459386199345917
1772322210.1413898,0.275,-0.4,144.01388821915754,20,9,0.00640222974980465,-0.002459386199345917
1772322210.32544,0.2708333333333333,-0.4,143.55835050598765,20,9,0.00640222974980465,-0.002459386199345917
1772322210.506775,0.29583333333333334,-0.403125,147.24808997063425,20,10,0.006221470038879821,-0.002024752006039063
1772322210.7052288,0.32083333333333336,-0.41875,154.5477272560163,20,11,0.0060241845983087855,-0.001552272994320028
1772322210.8590944,0.32916666666666666,-0.41875,155.5538491969903,20,11,0.0060241845983087855,-0.001552272994320028
1772322211.041158,0.29583333333333334,-0.403125,147.24808997063425,21,11,0.006117905862719111,-0.0017946748043510723
1772322211.2200267,0.2916666666666667,-0.403125,146.76852523616907,21,11,0.006117905862719111,-0.0017946748043510723
1772322211.3706338,0.3,-0.403125,147.73286702694156,21,11,0.006117905862719111,-0.0017946748043510723
1772322211.5658767,0.30833333333333335,-0.34375,132.5745073534124,22,11,0.0062114650583388045,-0.00198749665585414
1772322211.7514224,0.3,-0.296875,119.20151005754919,23,11,0.006297194258683804,-0.0021585039908931323
1772322211.9519336,0.2708333333333333,-0.2875,112.6454615153225,24,11,0.006368969862598374,-0.002320196936295073
1772322212.1428547,0.2375,-0.29375,109.9317970379817,25,11,0.0064285495925405015,-0.0024720121609493255
1772322212.3183472,0.225,-0.2875,106.6770828247567,26,11,0.006482850079874513,-0.002605738129005907
1772322212.4971712,0.2125,-0.2875,105.19030373565806,27,11,0.0065328090920462245,-0.002734131726437868
1772322212.6685424,0.2125,-0.2875,105.19030373565806,27,11,0.0065328090920462245,-0.002734131726437868
1772322212.8395348,0.15833333333333333,-0.2875,99.53893710503444,28,11,0.006569468350915564,-0.0028573786586992885
1772322213.0156882,0.11666666666666667,-0.278125,93.30058949438637,29,11,0.006593794268406292,-0.0029510152233318066
1772322213.1959805,0.1375,-0.278125,94.92101980067429,29,12,0.006542575596583873,-0.002804457449766444
1772322213.3702266,0.15,-0.284375,97.86214794290998,29,13,0.006484568887743353,-0.002635701576337566
1772322213.5595639,0.1375,-0.275,93.98404119849285,30,13,0.006511960569679383,-0.0027225072579405265
1772322213.7347267,0.125,-0.275,92.97311439335567,31,13,0.006535777279855778,-0.002803380247694667
1772322213.9023247,0.12083333333333333,-0.275,92.65527507918802,31,13,0.006535777279855778,-0.002803380247694667
1772322214.0631325,0.12916666666666668,-0.275,93.30058949438637,31,13,0.006535777279855778,-0.002803380247694667
1772322214.2471032,0.13333333333333333,-0.278125,94.57801012920498,31,13,0.006535777279855778,-0.002803380247694667
1772322214.4153783,0.13333333333333333,-0.303125,102.1420579389313,31,14,0.006484756037689291,-0.002628008342223097
1772322214.6077821,0.0875,-0.225,75.0,32,14,0.006502265417090207,-0.002693199396719665
1772322214.7794905,0.058333333333333334,-0.203125,66.49060083951716,33,14,0.0065106737797373995,-0.0027330361182995215
1772322214.963236,0.058333333333333334,-0.2,65.5133574166368,34,14,0.006517742415830659,-0.0027613110465575094
1772322215.149592,0.0625,-0.209375,68.65857557508748,34,15,0.00650273122519764,-0.0027021809028678185
1772322215.345807,0.0625,-0.20625,67.68308503607086,35,15,0.00651057931852,-0.00273299453519816
1772322215.522884,0.058333333333333334,-0.203125,66.49060083951716,36,15,0.006517843462835519,-0.0027633198892326244
1772322215.70722,0.058333333333333334,-0.203125,66.49060083951716,36,15,0.006517843462835519,-0.0027633198892326244
1772322215.9018154,0.020833333333333332,-0.203125,65.19202405202648,37,15,0.006520376033111612,-0.002792131246533231
1772322216.0701284,-0.008333333333333333,-0.2,64.03124237432849,38,15,0.006519502626237992,-0.002807397201184778
1772322216.252178,-0.008333333333333333,-0.196875,63.0317380372777,39,15,0.006518749924474165,-0.002812250616649205
1772322216.4175055,-0.008333333333333333,-0.196875,63.0317380372777,39,15,0.006518749924474165,-0.002812250616649205
1772322216.59056,-0.008333333333333333,-0.2,64.03124237432849,39,15,0.006518749924474165,-0.002812250616649205
1772322216.764315,-0.0125,-0.196875,63.071388124885914,40,15,0.006517617754388618,-0.0028171174329329972
1772322216.9268672,-0.008333333333333333,-0.196875,63.0317380372777,40,15,0.006517617754388618,-0.0028171174329329972
1772322217.0887055,-0.008333333333333333,-0.2,64.03124237432849,40,15,0.006517617754388618,-0.0028171174329329972
1772322217.2659268,-0.0125,-0.203125,65.06919393998976,40,15,0.006517617754388618,-0.0028171174329329972
1772322217.4328969,-0.016666666666666666,-0.2,64.1248781675256,41,15,0.006516111063256765,-0.0028207333131225845
1772322217.5931902,-0.025,-0.203125,65.27633568147036,41,15,0.006516111063256765,-0.0028207333131225845
1772322217.766849,-0.029166666666666667,-0.20625,66.37017402418047,41,15,0.006516111063256765,-0.0028207333131225845
1772322217.9265149,-0.029166666666666667,-0.203125,65.37583651472461,42,15,0.006513645306842817,-0.002818589629668407
1772322218.101002,-0.0375,-0.203125,65.62011886609167,42,15,0.006513645306842817,-0.002818589629668407
1772322218.2785542,-0.029166666666666667,-0.20625,66.37017402418047,42,15,0.006513645306842817,-0.002818589629668407
1772322218.445185,-0.025,-0.20625,66.27216610312357,42,15,0.006513645306842817,-0.002818589629668407
1772322218.6228967,-0.05416666666666667,-0.209375,68.24954212300622,42,16,0.006523037047586041,-0.0028199545866148773
1772322218.8045573,-0.15833333333333333,-0.18125,69.33974329343886,42,16,0.006523037047586041,-0.0028199545866148773
1772322218.9674542,-0.30416666666666664,-0.175,92.00543462209176,42,17,0.006531215701566929,-0.002904859975933502
1772322219.1367202,-0.4375,-0.178125,119.47384651043926,42,18,0.006481924018388567,-0.0030815696634071397
1772322219.3080018,-0.5625,-0.096875,138.51353724455961,42,19,0.006353612924822413,-0.0032197001812598216
1772322219.4829717,-0.5666666666666667,-0.090625,139.05754204644924,42,19,0.006353612924822413,-0.0032197001812598216
1772322219.6328146,-0.5416666666666666,-0.084375,132.7742444904131,43,19,0.006466777016381282,-0.0031419955225371146
1772322219.8014483,-0.49583333333333335,-0.084375,122.0245876862528,44,19,0.006568505854954039,-0.003066041552051716
1772322219.9527225,-0.4625,-0.084375,114.23659658795863,45,19,0.006655480326197006,-0.0029953019607636792
1772322220.0999901,-0.4583333333333333,-0.08125,113.03096920755833,46,19,0.006735980118233919,-0.0029308068059510223
1772322220.2469368,-0.4583333333333333,-0.078125,112.80514172678478,46,19,0.006735980118233919,-0.0029308068059510223
1772322220.379925,-0.45416666666666666,-0.08125,112.05802068571441,46,19,0.006735980118233919,-0.0029308068059510223
1772322220.5366335,-0.4583333333333333,-0.078125,112.80514172678478,46,19,0.006735980118233919,-0.0029308068059510223
1772322220.689698,-0.45416666666666666,-0.08125,112.05802068571441,46,19,0.006735980118233919,-0.0029308068059510223
1772322220.8657253,-0.45,-0.08125,111.08555261599052,47,19,0.006815121308697158,-0.0028664768138159623
1772322221.0449054,-0.44583333333333336,-0.084375,110.35397591387454,47,19,0.006815121308697158,-0.0028664768138159623
1772322221.1898825,-0.44583333333333336,-0.0875,110.60289327137876,47,19,0.006815121308697158,-0.0028664768138159623
1772322221.3386784,-0.375,-0.084375,93.96275858019496,48,19,0.006879453631350146,-0.002800060923720532
1772322221.5178576,-0.26666666666666666,-0.09375,70.68238818828917,49,19,0.006917054848710478,-0.002737429525819061
1772322221.6907363,-0.25,-0.103125,68.47627326307996,50,19,0.006938361377740082,-0.0026887347133031365
1772322221.839191,-0.24166666666666667,-0.096875,65.76473218982953,51,19,0.006956052176238428,-0.002645898694556026
1772322222.0101793,-0.20416666666666666,-0.096875,57.982756057296896,52,19,0.006970839067520465,-0.0026042360004442365
1772322222.157717,-0.20416666666666666,-0.1,58.52349955359813,52,19,0.006970839067520465,-0.0026042360004442365
1772322222.3293788,-0.19166666666666668,-0.096875,55.47071299343465,53,19,0.006980991036576508,-0.002569214175665249
1772322222.5003603,-0.12916666666666668,-0.1125,47.50789408087881,54,19,0.006987255152091725,-0.002530963870061882
1772322222.6767945,-0.12916666666666668,-0.1125,47.50789408087881,54,19,0.006987255152091725,-0.002530963870061882
1772322222.853054,-0.125,-0.1125,46.861498055439924,54,19,0.006987255152091725,-0.002530963870061882
1772322223.0104473,-0.10833333333333334,-0.1125,44.40720662234904,55,19,0.0069882010621855496,-0.0025069387835220656
1772322223.1938949,-0.058333333333333334,-0.115625,39.56008088970496,56,19,0.006988235746532616,-0.002485803773472487
1772322223.3681145,-0.04583333333333333,-0.125,41.48493702538308,56,20,0.006990556650475119,-0.0025080486346158288
1772322223.537634,-0.05,-0.121875,40.80441152620633,56,20,0.006990556650475119,-0.0025080486346158288
1772322223.7090716,-0.05416666666666667,-0.115625,39.21734310225516,57,20,0.006988810082077584,-0.0024997134571251274
1772322223.886963,-0.05,-0.11875,39.84971769034255,57,20,0.006988810082077584,-0.0024997134571251274
1772322224.0614865,-0.016666666666666666,-0.11875,38.2099463490856,58,20,0.006988296293608563,-0.002491078003434026
1772322224.2369003,0.0375,-0.13125,42.95346318982906,58,21,0.006984758876532749,-0.0024938238813948395
1772322224.4178247,0.058333333333333334,-0.13125,44.27188724235731,58,21,0.006984758876532749,-0.0024938238813948395
1772322224.5798593,0.058333333333333334,-0.128125,43.32435804486894,59,21,0.0069899825641016634,-0.002510736601416367
1772322224.7450938,0.05,-0.128125,42.720018726587654,59,21,0.0069899825641016634,-0.002510736601416367
